id,nombre,semestre,promedio,ingresos,opinion_campus,trabaja,distancia_universidad,edad,tipo_vivienda,horas_estudio,desertor
IDFBB8271,Frida Arturo Molina,10,81,15241.0,8,True,2.0,19,Alquiler,25,0
IDJVK5034,Arcelia Cardenas,3,98,25225.0,10,False,13.0,24,Alquiler,1,0
IDGMI5934,Sr(a). Sergio Salcedo,5,82,30315.0,8,False,6.0,23,Alquiler,24,0
IDOPM9344,Alfonso Indira Moreno,4,89,12823.0,10,False,1.0,22,Alquiler,1,1
IDMJV3823,Fidel Porfirio Quintanilla Lucero,7,77,27851.0,3,True,14.0,20,Propia,19,1
IDNMQ7307,Estela Amelia Guevara Gaytán,9,77,17303.0,6,False,1.0,17,Propia,6,0
IDWNF2608,Florencia Espino Santana,2,69,,6,False,10.0,24,Propia,11,0
IDCXR7297,Lic. Florencia Marroquín,8,98,33493.0,7,False,1.0,27,Alquiler,24,0
IDEZZ7356,Ing. Ivonne Arguello,9,89,16477.0,5,True,2.0,19,Propia,7,0
IDJSL7496,Emilio Valverde Urrutia,10,85,12413.0,10,False,,21,Alquiler,3,0
IDOPT1917,Ruby Díaz Cantú,10,66,13115.0,10,False,,22,Propia,28,0
IDWNK5319,René Concepción Cardona Herrera,9,66,21290.0,10,True,2.0,17,Alquiler,6,0
IDCHS8536,Mtro. Hugo Lebrón,10,64,8300.0,10,False,1.0,18,Alquiler,1,0
IDGYD9736,Dr. Ernesto Gallardo,7,60,9876.0,10,False,,18,Alquiler,8,0
IDMHA9680,Carolina Iván Alba,9,77,20303.0,5,True,1.0,27,Propia,25,0
IDHOS5819,Espartaco Barraza,9,72,26320.0,10,True,3.0,17,Alquiler,25,0
IDVTC5381,Benito Hilda Trejo Casárez,3,84,23863.0,10,False,1.0,22,Propia,14,0
IDNSQ2427,Dulce María Rosalia Montez,4,99,11624.0,8,False,7.0,20,Alquiler,4,0
IDKNH0556,Rubén Melgar,2,67,25983.0,10,True,8.0,17,Alquiler,4,1
IDLND8261,Elias Israel Jurado,10,69,,5,False,1.0,17,Propia,23,0
IDVPC1919,Dulce Liliana Barrios,3,91,17089.0,5,False,7.0,21,Propia,23,0
IDHLO9748,José Manuél Ibarra Hernádez,5,76,28749.0,5,False,6.0,17,Alquiler,16,0
IDNLQ0145,Dr. Pascual Borrego,5,97,8300.0,10,False,5.0,17,Alquiler,11,0
IDERM4351,Mtro. Óscar Juárez,6,74,8300.0,4,False,1.0,17,Alquiler,22,1
IDZXS0494,Eduardo Vela Orosco,7,74,22278.0,7,False,1.0,20,Propia,7,0
IDGMK6534,Gerónimo Barbara Ojeda,7,99,12131.0,10,True,4.0,17,Alquiler,30,0
IDXSG0655,Sr(a). Guillermina Rangel,1,79,23757.0,8,False,10.0,19,Alquiler,1,1
IDQTA1175,Raúl Yuridia Aponte Vallejo,2,74,17846.0,4,True,1.0,17,Alquiler,9,0
IDWXU9660,Rebeca Óscar Montaño de Jesús,9,94,8300.0,10,False,,17,Alquiler,30,0
IDYKV7013,Hugo Villareal Cepeda,10,65,,10,False,,20,Propia,29,0
IDEIU1252,Oswaldo Pineda Zarate,2,89,27897.0,5,False,5.0,26,Propia,6,1
IDMYH9178,María Luisa Mena Ocasio,6,67,27544.0,8,False,,17,Propia,24,0
IDEVK2240,Mtro. Hernán Rojas,1,90,26814.0,3,True,,29,Propia,13,0
IDMJO6021,Samuel Nadia Flórez,3,91,19575.0,9,False,18.0,28,Alquiler,21,0
IDGNU1325,Ing. Araceli Tirado,2,74,16202.0,9,False,15.0,17,Alquiler,12,1
IDMNN1569,Ing. Cecilia Carrero,3,77,10878.0,4,False,2.0,17,Propia,23,1
IDECD8168,Minerva Sara Salcido Pineda,5,72,28120.0,10,False,1.0,19,Alquiler,19,0
IDRVK9173,Cynthia Mayte Patiño Collazo,10,83,,7,False,1.0,29,Alquiler,26,0
IDWWI9989,Ariadna Guadalupe Ontiveros Ponce,6,99,18712.0,1,False,1.0,19,Alquiler,17,0
IDONP8298,Ignacio Almonte,9,73,8895.0,6,True,1.0,18,Propia,23,0
IDHSN3825,Ángela Matos Echeverría,10,87,12774.0,10,False,4.0,20,Propia,21,0
IDTXG0170,Eugenio Ofelia Rojo,4,70,29706.0,6,True,,23,Propia,1,0
IDITM6745,Zoé Irma Valdivia,7,65,23954.0,1,False,6.0,18,Alquiler,9,0
IDCZE6165,Pilar Gilberto Tapia Arreola,6,84,,8,False,,18,Alquiler,25,0
IDIND7930,Lic. Rodolfo Galván,2,60,19312.0,6,False,8.0,23,Alquiler,22,1
IDNXC6005,Octavio Zayas,10,84,19925.0,8,False,,26,Propia,27,0
IDUZJ2883,Susana Verduzco Maestas,8,61,8452.0,10,False,11.0,17,Propia,25,0
IDQKU6425,Felipe Centeno,7,91,8300.0,1,True,14.0,21,Propia,23,1
IDAWL4868,Yuridia Laura Franco,7,72,8300.0,8,False,5.0,20,Propia,8,0
IDAGH4086,Ilse Salazar Salazar,8,92,27534.0,10,False,1.0,17,Alquiler,27,1
IDTJO9064,Martha Tania Bañuelos Tapia,1,91,28965.0,1,True,5.0,23,Alquiler,2,1
IDDOX1723,Bruno Treviño,1,83,,8,False,1.0,25,Propia,18,0
IDBMD5862,Violeta Fonseca,8,86,,7,False,,24,Propia,4,0
IDQAJ0522,Mtro. Cristian Alonso,4,63,,10,True,8.0,17,Alquiler,1,0
IDCYC1484,Rolando Agustín Elizondo,5,83,22205.0,1,False,9.0,17,Alquiler,24,0
IDOLD5830,Daniel Yuridia Estrada,8,82,,10,False,11.0,30,Propia,21,0
IDHPT7466,Lucas Lerma,5,88,20563.0,7,False,6.0,17,Propia,12,0
IDPXJ4293,Bruno Linda de León Zúñiga,10,93,8300.0,4,False,1.0,25,Propia,16,1
IDEJC1823,Tania Liliana Montenegro Zaragoza,4,80,23348.0,1,False,,18,Alquiler,30,0
IDEBM5946,Dr. César Quiroz,6,89,21626.0,10,True,1.0,23,Alquiler,23,0
IDFKG0757,Anabel Navarro Escalante,5,85,28045.0,3,False,1.0,17,Alquiler,28,0
IDQVI6019,Karina Wendolin Collazo Gálvez,7,79,25443.0,10,False,4.0,21,Alquiler,18,1
IDVJI7742,Jorge Raúl Arenas,10,75,25748.0,9,False,,20,Alquiler,5,0
IDTFO9431,Nelly Nazario Loera,7,62,,9,False,8.0,22,Propia,16,0
IDJGP8707,Ramiro Evelio Negrete,4,96,,4,False,,19,Propia,9,1
IDYAM8199,Mauricio Héctor Solorzano,5,99,8300.0,6,False,,24,Propia,9,0
IDLZF2788,Úrsula Marcos Piña,3,84,33586.0,10,False,1.0,19,Propia,2,0
IDBZR5252,Linda Meza,4,82,,6,True,4.0,17,Propia,14,0
IDAOX2249,Hilda Altamirano,4,60,19483.0,9,False,,22,Alquiler,80,0
IDVJA0487,Sr(a). Samuel Muñoz,3,92,11622.0,9,False,1.0,23,Propia,71,0
IDHDF3712,Dr. Wilfrido Sandoval,10,74,18428.0,8,False,5.0,20,Propia,85,0
IDCLF1529,Daniel Santacruz Badillo,5,76,19054.0,2,False,4.0,22,Propia,90,0
IDSYZ6439,Lorena Aguilar,5,93,,6,False,,27,Alquiler,88,0
IDBFS3787,Ing. Nelly Coronado,7,76,10609.0,9,True,8.0,24,Propia,82,0
IDZWA0888,Camila Olivas Montoya,4,100,16745.0,10,False,1.0,27,Alquiler,86,0
IDTOW3236,Reynaldo Laureano Matos,4,63,8388.0,10,False,,17,Propia,96,0
IDEDU7711,Mtro. Antonia Figueroa,9,72,15948.0,10,False,4.0,24,Propia,98,0
IDKCM6769,Ing. Aurora Lara,6,63,8300.0,10,False,4.0,19,Alquiler,100,0
IDEDZ6796,Humberto Jaime,4,66,21072.0,9,False,,18,Propia,70,0
IDAGS9276,Josefina Porras Sánchez,2,68,14044.0,4,False,6.0,17,Propia,90,0
IDFUT7462,Federico Jorge Tejeda Quintanilla,6,82,21494.0,10,False,4.0,17,Alquiler,88,0
IDHEW9091,Antonio Vanegas Navarro,2,92,9635.0,5,False,5.0,17,Propia,85,0
IDMEG5270,Sr(a). Enrique Negrón,5,92,27711.0,10,True,1.0,17,Alquiler,94,0
IDEBJ0831,Dr. Raquel Gallardo,6,79,33854.0,7,False,,19,Alquiler,82,0
IDYML8358,Dr. Eloy Echeverría,4,63,,10,False,,22,Alquiler,97,0
IDVNK9201,Iván Rufino Cadena Ávalos,3,60,19836.0,10,True,8.0,33,Alquiler,88,0
IDENS0117,Ing. Abraham Fonseca,7,93,29495.0,6,False,4.0,19,Alquiler,72,0
IDPFC2639,Darío Indira Aponte,2,86,,10,False,1.0,18,Propia,72,0
IDVEM2034,Gerardo Valdés,6,80,13127.0,6,True,3.0,17,Propia,99,0
IDQKY2279,Perla Casárez Ramón,4,83,27882.0,3,False,,17,Propia,70,0
IDZCJ6549,Amelia Riojas,6,74,15953.0,6,False,5.0,19,Alquiler,72,0
IDVHQ1778,Olga Irma Matías Casárez,4,94,28072.0,7,False,8.0,19,Propia,85,0
IDPWE7863,Camilo Colón,4,84,20967.0,10,False,1.0,20,Alquiler,90,0
IDZNU5766,Abelardo Estela Tello,4,68,20981.0,8,True,3.0,18,Propia,77,0
IDRUM5790,Marcos Mena,9,76,,5,False,,17,Alquiler,92,0
IDTJW3361,Nayeli Espino,7,80,22250.0,10,False,1.0,25,Alquiler,85,0
IDOMS7394,Mayte Elena Terán,3,72,,8,False,4.0,22,Propia,97,0
IDNEI0427,Dr. Francisco Perea,3,62,8300.0,9,False,,22,Propia,82,0
IDRPZ9545,Adela Mauro Bermúdez Villanueva,6,63,25939.0,10,False,4.0,17,Propia,82,0
IDWWG3142,Augusto Oswaldo Aranda,6,63,20888.0,8,True,7.0,27,Alquiler,80,0
IDZUI4343,José Eduardo Inés Nieves Toro,4,87,21628.0,8,False,3.0,18,Propia,73,0
IDRGC5795,Óliver Nadia Roque,9,66,16292.0,4,False,3.0,22,Alquiler,73,0
IDJPC2827,Sr(a). Aldo Correa,4,85,23701.0,2,False,3.0,18,Propia,84,0
IDYHX8311,Jonás Ponce,9,70,,9,False,1.0,27,Alquiler,97,0
IDNDR9888,Mario Carlos Jiménez,4,83,8397.0,7,False,,25,Alquiler,73,0
IDVCD0393,Reina Espinoza,2,69,8300.0,6,False,5.0,22,Propia,77,1
IDJQZ0277,Aurora Valentín Hurtado,2,96,13289.0,5,False,7.0,24,Propia,93,0
IDRWT7742,Sr(a). María Teresa Aguilera,5,72,8300.0,2,False,1.0,26,Propia,71,0
IDXOL9343,Gustavo Mora,4,98,34532.0,10,True,1.0,24,Alquiler,84,0
IDTWN5218,Mtro. Nayeli Arenas,7,78,30008.0,8,False,5.0,25,Alquiler,92,0
IDYFI2821,Lic. Amalia Morales,5,78,26718.0,8,False,10.0,23,Propia,97,0
IDSFB6839,Ana María Razo,6,71,13007.0,5,False,5.0,31,Propia,96,0
IDVHS6377,José Luis Ybarra Mateo,10,81,22438.0,8,False,1.0,24,Propia,83,0
IDDYK5269,Benito Anabel Bustos,4,96,19126.0,1,False,9.0,17,Alquiler,97,0
IDBGL7652,Ilse Cuellar,2,89,24871.0,8,True,9.0,17,Alquiler,90,1
IDGYH7249,Leonel Humberto Segovia Gutiérrez,10,71,8300.0,10,False,,25,Propia,71,0
IDXSA1501,Ing. Marisela Rocha,9,88,22489.0,6,False,1.0,25,Propia,98,0
IDKMK0996,Sr(a). Emiliano Gallardo,10,80,8300.0,8,False,1.0,17,Alquiler,72,0
IDXSI3071,Marco Antonio Tania Vargas,7,70,20879.0,7,False,9.0,25,Alquiler,80,0
IDFOF3350,Manuel Briseño,4,96,24662.0,8,False,2.0,23,Propia,76,0
IDJCT4014,Helena Rocío Garza Saiz,3,77,17423.0,10,True,8.0,20,Propia,85,0
IDWDC4359,Débora Briseño,10,86,39587.0,7,False,1.0,17,Propia,91,0
IDIPH4579,Germán Florencia Henríquez,3,96,,5,False,3.0,21,Alquiler,91,0
IDFJU7711,Wilfrido Guillermina de la O Zúñiga,9,71,16870.0,7,False,,17,Propia,97,0
IDLHH4101,Iván Feliciano Menéndez,5,82,25221.0,1,False,1.0,18,Alquiler,76,0
IDRLZ3651,Germán Mayorga Colón,3,93,35199.0,10,False,,19,Propia,91,0
IDMFZ9679,Ing. Hugo Olmos,5,97,26817.0,10,False,11.0,17,Propia,80,0
IDVGA2709,Irma Arteaga Bermúdez,2,82,27751.0,10,False,1.0,22,Propia,71,0
IDBAN2779,Felipe Aurelio Mayorga,4,84,35554.0,5,False,5.0,17,Propia,77,0
IDXQL8793,Cecilia Díaz de la Torre,10,63,11923.0,10,False,,28,Propia,76,0
IDQUF6546,Isabela Negrete Vera,2,89,17046.0,10,False,4.0,17,Propia,75,0
IDASE4306,Lourdes Abel Garrido,2,89,12234.0,1,True,7.0,21,Alquiler,85,0
IDCPJ6492,Rosario David Urbina,8,72,38186.0,10,False,5.0,17,Alquiler,90,0
IDUTL9501,Dalia Esther Campos Ibarra,1,73,25602.0,7,False,,17,Propia,80,1
IDQNT2571,Ing. Abelardo Duarte,7,67,,7,True,3.0,27,Alquiler,91,0
IDPQU0225,Rodrigo Gonzales,5,83,45686.0,10,False,,26,Alquiler,99,0
IDUHH3498,Homero Felipe Chávez Alemán,8,77,15894.0,10,False,1.0,17,Alquiler,72,0
IDFZX8367,Isabela Antonio Bustamante,1,94,15801.0,5,False,5.0,17,Alquiler,87,0
IDDUT9564,Rubén Pérez,7,84,11710.0,2,False,5.0,24,Propia,78,0
IDOFV3918,Pamela Eloisa Corral Casárez,5,76,15570.0,7,False,2.0,17,Propia,86,0
IDFSW8402,Susana Camila Coronado Ocampo,4,91,11626.0,6,False,6.0,21,Propia,71,0
IDLBK4257,Leonel Isabela Valdez Rodríquez,7,83,11692.0,8,False,1.0,18,Propia,96,1
IDZUH0362,Jerónimo Prado,10,66,21841.0,6,False,,18,Propia,79,0
IDCKY4236,Daniel Irene Amador Acevedo,2,72,27936.0,10,False,6.0,23,Alquiler,79,1
IDLZI5111,Lic. Mario Acevedo,1,86,24101.0,2,False,,17,Alquiler,86,0
IDQOU7112,Mtro. Amelia Piña,1,64,29330.0,10,False,,23,Propia,77,1
IDMXI6185,Abigail Barajas,1,95,,7,False,,17,Propia,89,1
IDNRP5050,Alfonso Lucía Avilés Tafoya,5,85,,7,False,9.0,22,Propia,75,0
IDRKH9738,Jorge Blanca Ochoa Laboy,10,90,11127.0,8,True,1.0,30,Propia,80,0
IDEAF0682,Rafaél Margarita Terán,7,69,8300.0,6,True,1.0,19,Alquiler,74,0
IDWAS5177,Lilia Vicente Porras,2,85,22886.0,9,False,4.0,23,Alquiler,93,0
IDYCB7727,Dr. Mitzy Frías,10,81,8300.0,9,False,,24,Alquiler,79,0
IDDDW0141,Aurora Rafaél Ocasio Cadena,8,71,12065.0,10,False,5.0,17,Alquiler,92,1
IDJEG5627,José María Mayte Cervantes Serrano,4,91,27254.0,10,False,11.0,20,Propia,70,0
IDKYZ4409,Javier Jacobo Barrios,3,86,,10,False,1.0,17,Propia,77,1
IDFQY5021,Mónica Villarreal,10,92,16711.0,1,False,1.0,17,Propia,73,0
IDKYB5281,Luis Manuel Zamudio,8,79,,10,False,6.0,17,Alquiler,76,0
IDYCC7540,Aida Abril Sarabia Villarreal,2,98,8300.0,9,False,4.0,21,Propia,88,1
IDSOW6674,Horacio Yáñez Vaca,3,100,16325.0,10,False,3.0,24,Propia,84,0
IDOJC8364,Dolores Gollum,3,99,18752.0,9,False,4.0,18,Propia,71,0
IDIIN8548,Dr. Esteban Castillo,10,72,8300.0,10,False,6.0,19,Alquiler,86,0
IDWKL6706,Guillermo Cordero,1,73,14882.0,10,False,6.0,18,Propia,95,0
IDDAO2634,Perla Esther Armas,6,99,8300.0,6,False,3.0,20,Alquiler,90,0
IDOFS1231,Juan Viera Casillas,2,81,15206.0,3,False,1.0,22,Alquiler,100,0
IDKTQ6927,Aldonza Noelia Uribe,1,77,18101.0,9,False,3.0,19,Alquiler,85,0
IDPMT2516,Claudio Luis Miguel Tijerina Urías,2,88,17897.0,10,True,1.0,26,Propia,96,0
IDOFV9541,Nancy Terán,6,75,20117.0,10,False,,20,Propia,83,0
IDKCU0716,Dr. Nicolás Meza,4,94,,10,False,1.0,17,Propia,72,0
IDQQU1141,Omar Zeferino Bustos Nazario,6,93,16498.0,9,True,3.0,26,Alquiler,96,0
IDQCC8555,Lic. Frida Ramírez,9,62,,5,False,1.0,22,Alquiler,88,0
IDYIX7129,Raúl Francisca Vergara Apodaca,10,63,13785.0,10,False,6.0,19,Propia,77,0
IDDIS3700,Lic. Camila Rangel,10,64,19910.0,10,False,5.0,23,Alquiler,86,0
IDASH5836,Arcelia Rivero Segovia,8,69,12017.0,5,False,1.0,17,Alquiler,98,0
IDIKH8110,Francisco Javier Salcido Vega,1,88,24339.0,10,False,6.0,19,Propia,87,1
IDIII2376,Natalia Luis Ceja Tórrez,8,91,,6,True,11.0,17,Propia,70,0
IDJEE2041,Celia Luna Cepeda,9,90,26529.0,7,False,1.0,24,Alquiler,76,0
IDFVR4462,José Emilio Nadia Lira Brito,6,61,25711.0,9,False,3.0,24,Propia,73,0
IDQBZ7911,Dr. Hernán Rentería,10,71,17440.0,9,False,1.0,17,Propia,72,0
IDEPP8703,Estefanía Centeno Trejo,5,86,8300.0,10,False,7.0,26,Alquiler,88,0
IDPWS7039,Ilse Escamilla,6,64,,8,False,,24,Alquiler,79,0
IDUEQ0325,Lic. Salvador Casanova,6,96,9591.0,10,True,,20,Alquiler,96,1
IDHMK7908,Rufino Martha Rosas Lucero,9,86,19548.0,3,False,1.0,17,Propia,72,0
IDVEA0293,Gerónimo Esperanza Rangel Espinal,4,82,16165.0,10,False,1.0,17,Propia,71,0
IDIMQ0163,Mtro. Bruno Rocha,2,92,,7,False,4.0,22,Alquiler,74,0
IDJLO9839,René Camila Lugo Pizarro,9,63,8300.0,7,False,9.0,18,Alquiler,86,0
IDITO6944,Jonás Alba,2,80,14625.0,10,False,1.0,25,Propia,74,0
IDAZE7065,Ing. Evelio Sauceda,10,83,24308.0,10,True,6.0,31,Alquiler,95,0
IDYKI4471,Dr. Delia Espinal,9,90,12299.0,10,False,6.0,27,Propia,83,0
IDCMW5034,Dr. Judith Osorio,2,83,26593.0,2,False,1.0,25,Alquiler,85,0
IDNTB0092,Andrés Espino Varela,8,69,16872.0,8,False,5.0,23,Propia,93,0
IDXIZ3733,Sr(a). Yuridia Tijerina,9,61,26328.0,9,False,,17,Propia,92,0
IDBMD2577,Bernardo Araceli Montaño Guardado,10,90,,9,False,4.0,20,Propia,100,0
IDOLB0614,Linda Amaya,9,84,18047.0,10,True,,18,Propia,83,0
IDZSC6516,Dr. Luis Manuel Zedillo,10,63,15594.0,10,False,1.0,20,Alquiler,99,0
IDUCE6966,Yuridia María del Carmen Villarreal,9,70,29303.0,10,False,10.0,24,Alquiler,96,0
IDVJZ3018,Ramón Augusto Fajardo Benavídez,2,76,,1,False,1.0,21,Propia,100,1
IDSES5477,Javier Ramos,4,61,22770.0,1,False,1.0,17,Propia,88,1
IDUBO3680,Magdalena Bermúdez,7,65,8300.0,10,True,,21,Propia,82,0
IDNHF2247,Lourdes José Luis Ceballos,2,68,17109.0,3,False,1.0,22,Alquiler,81,0
IDRGG1998,Citlali Alvaro Gallardo,1,64,40822.0,7,False,6.0,19,Alquiler,94,1
IDEAS2670,Andrea Miranda,3,79,32048.0,1,False,1.0,26,Alquiler,96,0
IDTQE3224,Amelia Almonte Rael,4,88,17792.0,9,False,2.0,22,Alquiler,95,0
IDTDU9667,Lic. Ignacio Urbina,8,80,24608.0,6,True,5.0,24,Propia,85,0
IDZTS8125,Socorro Griego,6,68,19656.0,7,False,3.0,18,Alquiler,98,0
IDAFN5277,José Manuél Pedraza Venegas,2,87,13708.0,4,False,1.0,28,Propia,92,0
IDLAV1566,Zeferino Jonás Estrada,9,67,23829.0,10,False,1.0,17,Alquiler,86,0
IDKIP6135,Israel Leyva,2,90,8300.0,9,False,1.0,23,Alquiler,91,1
IDRET7952,Juana Ávila Rascón,5,79,14535.0,4,False,1.0,18,Alquiler,89,0
IDYBZ0850,Lic. Mariana Crespo,4,86,23190.0,8,False,4.0,22,Alquiler,75,0
IDLQD4482,Jacobo Gaitán Santillán,7,67,,7,False,11.0,22,Alquiler,83,0
IDQIL3688,Luis Virginia Villanueva Segura,8,80,,10,False,2.0,20,Propia,85,0
IDSIM7419,Héctor Sonia Leyva,5,87,13662.0,4,False,8.0,17,Propia,100,1
IDWSL0240,Ing. Mónica Nava,10,82,8300.0,10,False,10.0,20,Propia,72,0
IDDZA4408,Tomás Quezada Sanabria,5,65,29466.0,9,False,12.0,17,Alquiler,90,0
IDHBY0872,Amanda Lara Medrano,2,62,8300.0,10,False,11.0,18,Alquiler,88,0
IDYYJ4570,Ing. Hugo Benítez,8,64,26981.0,7,False,,17,Propia,76,0
IDADL3941,Eugenia Cintrón,2,68,,6,False,11.0,21,Alquiler,100,1
IDOPV0169,Abigail Camarillo Casárez,10,66,,10,False,7.0,17,Alquiler,74,0
IDPFL3957,Adriana Felipe Porras,6,63,20675.0,4,False,,22,Propia,89,1
IDBFB6824,Ing. Mariana Tovar,8,98,,10,False,3.0,17,Alquiler,100,0
IDXAO6136,Mtro. Noelia Peralta,6,64,,10,False,3.0,17,Alquiler,95,0
IDDCJ6521,Mtro. Asunción Peres,4,70,12543.0,3,False,1.0,19,Propia,92,0
IDKWY6246,Lic. Conchita Briones,4,74,8300.0,10,False,7.0,17,Alquiler,92,0
IDUJF2184,Benjamín Contreras,6,93,8300.0,5,False,7.0,17,Alquiler,79,0
IDIBZ8476,Patricia Moreno,4,72,15453.0,10,True,6.0,20,Propia,78,0
IDOWT7265,Augusto Aurora Solorzano Pulido,8,66,27929.0,8,False,9.0,17,Propia,100,0
IDHYS9308,María José Farías,9,99,18333.0,10,False,10.0,24,Alquiler,72,0
IDPHV6497,Graciela Víctor Apodaca Rangel,1,65,12894.0,5,False,5.0,27,Propia,96,0
IDBEZ7628,Ing. Hernán Rivero,4,98,33990.0,9,False,,17,Alquiler,96,0
IDIRO6448,Jaime Luz Carvajal,4,89,,10,False,,17,Alquiler,79,0
IDVRF2401,Lic. Nicolás Caldera,2,81,8300.0,4,False,1.0,28,Alquiler,85,1
IDKNE3000,Miguel Ángel Amanda Pizarro,6,84,37436.0,7,True,,17,Alquiler,93,0
IDYYA7346,Armando Gamboa,3,87,23921.0,3,False,2.0,17,Propia,92,0
IDLWZ0404,Mariano Amador,7,79,19340.0,10,False,2.0,17,Propia,78,0
IDCDW9896,Ing. Sonia Badillo,5,98,33925.0,8,False,4.0,19,Propia,71,0
IDRGE5818,Cornelio Vélez,4,62,8300.0,8,False,6.0,17,Propia,75,0
IDNEA3712,Dr. Noemí Orellana,5,64,26695.0,8,False,7.0,17,Alquiler,74,0
IDHCT5878,Mtro. Alejandra de León,8,60,8300.0,7,True,8.0,21,Propia,72,1
IDAVH4372,Ángel Laboy,3,74,24122.0,8,True,,27,Alquiler,76,0
IDKML3437,Eric Merino,7,85,9003.0,5,False,9.0,24,Alquiler,84,0
IDTUT9644,Óscar Mata Olivares,6,62,22906.0,8,False,12.0,31,Alquiler,90,0
IDEXL2276,Lucía Claudio Gollum Franco,1,99,13426.0,4,False,7.0,20,Alquiler,75,0
IDHYV9978,Celia Linda Jaime,7,100,22580.0,7,False,1.0,20,Alquiler,73,0
IDFIS7318,Rufino Borrego Esparza,7,93,,10,False,5.0,17,Propia,92,1
IDOWB0920,Mtro. Héctor Archuleta,1,64,23942.0,10,True,1.0,27,Alquiler,98,1
IDOGS3870,Lorenzo Hilda Cadena,9,90,19263.0,9,False,,25,Propia,82,0
IDRMZ8743,Luis Minerva Macías,6,72,24957.0,8,False,,17,Alquiler,92,0
IDFDS7903,Esteban Ontiveros Mercado,2,60,21390.0,10,True,4.0,22,Alquiler,74,0
IDBGM2407,Dr. Nancy Escobar,5,81,8300.0,10,False,14.0,19,Alquiler,84,0
IDPJL1492,José Eduardo Leonel Esquibel,4,74,15018.0,5,True,8.0,23,Alquiler,76,0
IDQJJ5991,Karina Medina,7,85,16441.0,10,True,,21,Alquiler,76,0
IDPQL4643,Iván Sofía Muñoz,8,77,25640.0,9,False,,17,Propia,79,0
IDDFI0367,Esparta Elvia Rivero,1,68,21378.0,7,False,1.0,19,Alquiler,82,0
IDBLB2533,Mtro. Débora Tello,5,60,18848.0,6,True,1.0,29,Propia,93,0
IDTYN7602,Enrique Anel Casares Acuña,3,68,16618.0,2,True,1.0,17,Propia,99,0
IDXDY6224,Federico Valdivia Salgado,1,82,14187.0,10,False,,23,Propia,80,0
IDAVS5658,Ilse Borrego,3,61,15564.0,3,False,1.0,27,Propia,70,1
IDMEA0513,Mauricio Urrutia Tapia,6,73,11886.0,8,False,5.0,22,Propia,89,0
IDTHN6711,Federico Adalberto Leiva,7,97,,7,False,5.0,25,Alquiler,80,0
IDHOY3893,Olga Jonás Casares Lucero,8,99,12319.0,9,False,10.0,23,Alquiler,70,0
IDHCX8619,Benito Orellana,4,77,15559.0,4,False,1.0,17,Alquiler,72,0
IDYNE5927,Dr. Reynaldo Villalpando,3,75,30572.0,7,False,9.0,17,Alquiler,77,0
IDAYR0138,Andrés Caballero,5,88,23607.0,5,False,5.0,17,Propia,82,0
IDXGN0839,Andrés Yuridia Bravo Viera,9,70,22480.0,9,False,4.0,17,Alquiler,97,0
IDIMG7521,Débora Perales Matías,6,65,,9,False,1.0,20,Alquiler,76,0
IDYLA3297,Paola Balderas,9,62,14598.0,8,True,,23,Alquiler,72,0
IDQQL0714,Mariana Arturo Acosta Villareal,6,73,15938.0,6,True,6.0,22,Propia,89,0
IDFCC9978,Adela Cristobal Raya Ortiz,2,61,,2,False,,17,Propia,71,1
IDBRF4836,Lourdes Estefanía Jiménez Ayala,5,91,22165.0,10,True,,24,Propia,87,0
IDMUN4822,Josefina María Eugenia Balderas,9,90,14325.0,10,False,2.0,18,Propia,74,0
IDVKK1320,Fidel Gloria Olivas Pedroza,8,70,17672.0,10,True,2.0,24,Propia,98,0
IDZEZ6077,Dalia José Manuél Sáenz,7,81,37939.0,6,True,3.0,26,Alquiler,87,0
IDVNX1453,Sr(a). Pilar Alba,1,62,23125.0,10,False,,17,Propia,85,1
IDFGB5015,Isaac Armando Barrios,4,90,,10,False,10.0,17,Alquiler,96,0
IDNMB4503,Itzel Lara Cardenas,7,92,32668.0,9,True,12.0,22,Alquiler,76,0
IDLLO0248,Dr. Mateo Varela,7,83,,10,False,1.0,25,Alquiler,70,0
IDAZU9195,Ruby Cardenas,6,60,35400.0,5,True,5.0,19,Propia,78,0
IDPBS2837,Alejandra Partida Soliz,8,74,,10,False,6.0,21,Alquiler,84,0
IDGYZ1268,Lic. Georgina Almaraz,6,96,24195.0,6,False,4.0,17,Alquiler,95,0
IDMOQ3169,Mtro. Fidel Mora,10,86,29208.0,10,False,1.0,18,Propia,70,0
IDIMQ9358,Cristal Gallardo Soto,3,97,31624.0,5,False,2.0,17,Alquiler,96,0
IDAUO7149,Natalia Pizarro,4,86,8300.0,5,False,5.0,17,Propia,86,0
IDDCT0110,Ariadna Barela,3,71,15652.0,1,False,1.0,17,Propia,99,0
IDCZJ9556,Pilar Lucas Montaño,1,62,22821.0,8,False,,17,Propia,78,1
IDXJB6015,Dr. Esther Barajas,10,89,18997.0,7,True,5.0,19,Alquiler,92,0
IDZHM8026,Alejandra Martínez,5,91,,7,True,1.0,18,Alquiler,99,0
IDMFQ9901,Jorge Montes,1,82,,4,False,4.0,24,Alquiler,84,0
IDONJ6887,Linda Pedro Maestas Laureano,1,61,19757.0,9,False,,24,Propia,79,1
IDENE4733,Zeferino Orellana,2,66,10028.0,8,True,10.0,21,Alquiler,97,0
